item_code,sequence,propriete,valeur,unite,is_major,famille,sous_famille
770611016,2,DIAI,,Millimeter,1,ME,ME-RO
770611016,3,SR,,,0,ME,ME-RO
770611016,4,DIAE,,Millimeter,0,ME,ME-RO
770611016,5,EPJ,,,0,ME,ME-RO
770611029,1,TYPE,,,0,ME,ME-RO
770611029,2,DIAI,,Millimeter,1,ME,ME-RO
770611029,3,SR,,,0,ME,ME-RO
770611029,4,DIAE,,Millimeter,0,ME,ME-RO
770611029,5,EPJ,,,0,ME,ME-RO
770611034,1,TYPE,,,0,ME,ME-RO
770611034,2,DIAI,,Millimeter,1,ME,ME-RO
770611034,3,SR,,,0,ME,ME-RO
770611034,4,DIAE,,Millimeter,0,ME,ME-RO
770611034,5,EPJ,,,0,ME,ME-RO
770611041,1,TYPE,,,0,ME,ME-RO
770611041,2,DIAI,,Millimeter,1,ME,ME-RO
770611041,3,SR,,,0,ME,ME-RO
770611041,4,DIAE,,Millimeter,0,ME,ME-RO
770611041,5,EPJ,,,0,ME,ME-RO
770611042,1,TYPE,,,0,ME,ME-RO
770611042,2,DIAI,,Millimeter,1,ME,ME-RO
770611042,3,SR,,,0,ME,ME-RO
770611042,4,DIAE,,Millimeter,0,ME,ME-RO
770611042,5,EPJ,,,0,ME,ME-RO
770612017,1,TYPE,,,0,ME,ME-RO
770612017,2,DIAI,,Millimeter,1,ME,ME-RO
770612017,3,SR,,,0,ME,ME-RO
770612017,4,DIAE,,Millimeter,0,ME,ME-RO
770612017,5,EPJ,,,0,ME,ME-RO
770612037,1,TYPE,,,0,ME,ME-RO
770612037,2,DIAI,,Millimeter,1,ME,ME-RO
770612037,3,SR,,,0,ME,ME-RO
770612037,4,DIAE,,Millimeter,0,ME,ME-RO
770612037,5,EPJ,,,0,ME,ME-RO
770613225,1,TYPE,,,0,ME,ME-RO
770613225,2,DIAI,,Millimeter,1,ME,ME-RO
770613225,3,SR,,,0,ME,ME-RO
770613225,4,DIAE,,Millimeter,0,ME,ME-RO
770613225,5,EPJ,,,0,ME,ME-RO
770633019,1,TYPE,,,0,ME,ME-RO
770633019,2,DIAI,,Millimeter,1,ME,ME-RO
770633019,3,SR,,,0,ME,ME-RO
770633019,4,DIAE,,Millimeter,0,ME,ME-RO
770633019,5,EPJ,,,0,ME,ME-RO
770756029,1,TYPE,,,0,ME,ME-RO
770756029,2,DIAI,,Millimeter,1,ME,ME-RO
770756029,3,SR,,,0,ME,ME-RO
770756029,4,DIAE,,Millimeter,0,ME,ME-RO
770756029,5,EPJ,,,0,ME,ME-RO
771103030,1,TYPE,,,0,ME,ME-RO
771103030,2,DIAI,,Millimeter,1,ME,ME-RO
771103030,3,SR,,,0,ME,ME-RO
771103030,4,DIAE,,Millimeter,0,ME,ME-RO
771103030,5,EPJ,,,0,ME,ME-RO
771103031,1,TYPE,,,0,ME,ME-RO
771103031,2,DIAI,,Millimeter,1,ME,ME-RO
771103031,3,SR,,,0,ME,ME-RO
771103031,4,DIAE,,Millimeter,0,ME,ME-RO
771103031,5,EPJ,,,0,ME,ME-RO
771103032,1,TYPE,,,0,ME,ME-RO
771103032,2,DIAI,,Millimeter,1,ME,ME-RO
771103032,3,SR,,,0,ME,ME-RO
771103032,4,DIAE,,Millimeter,0,ME,ME-RO
771103032,5,EPJ,,,0,ME,ME-RO
771103033,1,TYPE,,,0,ME,ME-RO
771103033,2,DIAI,,Millimeter,1,ME,ME-RO
771103033,3,SR,,,0,ME,ME-RO
771103033,4,DIAE,,Millimeter,0,ME,ME-RO
771103033,5,EPJ,,,0,ME,ME-RO
771122026,1,TYPE,,,0,ME,ME-RO
771122026,2,DIAI,,Millimeter,1,ME,ME-RO
771122026,3,SR,,,0,ME,ME-RO
771122026,4,DIAE,,Millimeter,0,ME,ME-RO
771122026,5,EPJ,,,0,ME,ME-RO
771122027,1,TYPE,,,0,ME,ME-RO
771122027,2,DIAI,,Millimeter,1,ME,ME-RO
771122027,3,SR,,,0,ME,ME-RO
771122027,4,DIAE,,Millimeter,0,ME,ME-RO
771122027,5,EPJ,,,0,ME,ME-RO
771122028,1,TYPE,,,0,ME,ME-RO
771122028,2,DIAI,,Millimeter,1,ME,ME-RO
771122028,3,SR,,,0,ME,ME-RO
771122028,4,DIAE,,Millimeter,0,ME,ME-RO
771122028,5,EPJ,,,0,ME,ME-RO
771122029,1,TYPE,,,0,ME,ME-RO
771122029,2,DIAI,,Millimeter,1,ME,ME-RO
771122029,3,SR,,,0,ME,ME-RO
771122029,4,DIAE,,Millimeter,0,ME,ME-RO
771122029,5,EPJ,,,0,ME,ME-RO
771122030,1,TYPE,,,0,ME,ME-RO
771122030,2,DIAI,,Millimeter,1,ME,ME-RO
771122030,3,SR,,,0,ME,ME-RO
771122030,4,DIAE,,Millimeter,0,ME,ME-RO
771122030,5,EPJ,,,0,ME,ME-RO
771122033,1,TYPE,,,0,ME,ME-RO
771122033,2,DIAI,,Millimeter,1,ME,ME-RO
771122033,3,SR,,,0,ME,ME-RO
771122033,4,DIAE,,Millimeter,0,ME,ME-RO
771122033,5,EPJ,,,0,ME,ME-RO
771122035,1,TYPE,,,0,ME,ME-RO
771122035,2,DIAI,,Millimeter,1,ME,ME-RO
771122035,3,SR,,,0,ME,ME-RO
771122035,4,DIAE,,Millimeter,0,ME,ME-RO
771122035,5,EPJ,,,0,ME,ME-RO
771123025,1,TYPE,,,0,ME,ME-RO
771123025,2,DIAI,,Millimeter,1,ME,ME-RO
771123025,3,SR,,,0,ME,ME-RO
771123025,4,DIAE,,Millimeter,0,ME,ME-RO
771123025,5,EPJ,,,0,ME,ME-RO
771123027,1,TYPE,,,0,ME,ME-RO
771123027,2,DIAI,,Millimeter,1,ME,ME-RO
771123027,3,SR,,,0,ME,ME-RO
771123027,4,DIAE,,Millimeter,0,ME,ME-RO
771123027,5,EPJ,,,0,ME,ME-RO
771123028,1,TYPE,,,0,ME,ME-RO
771123028,2,DIAI,,Millimeter,1,ME,ME-RO
771123028,3,SR,,,0,ME,ME-RO
771123028,4,DIAE,,Millimeter,0,ME,ME-RO
771123028,5,EPJ,,,0,ME,ME-RO
771123030,1,TYPE,,,0,ME,ME-RO
771123030,2,DIAI,,Millimeter,1,ME,ME-RO
771123030,3,SR,,,0,ME,ME-RO
771123030,4,DIAE,,Millimeter,0,ME,ME-RO
771123030,5,EPJ,,,0,ME,ME-RO
771123031,1,TYPE,,,0,ME,ME-RO
771123031,2,DIAI,,Millimeter,1,ME,ME-RO
771123031,3,SR,,,0,ME,ME-RO
771123031,4,DIAE,,Millimeter,0,ME,ME-RO
771123031,5,EPJ,,,0,ME,ME-RO
771123034,1,TYPE,,,0,ME,ME-RO
771123034,2,DIAI,,Millimeter,1,ME,ME-RO
771123034,3,SR,,,0,ME,ME-RO
771123034,4,DIAE,,Millimeter,0,ME,ME-RO
771123034,5,EPJ,,,0,ME,ME-RO
771129019,1,TYPE,,,0,ME,ME-RO
771129019,2,DIAI,,Millimeter,1,ME,ME-RO
771129019,3,SR,,,0,ME,ME-RO
771129019,4,DIAE,,Millimeter,0,ME,ME-RO
771129019,5,EPJ,,,0,ME,ME-RO
771130024,1,TYPE,,,0,ME,ME-RO
771130024,2,DIAI,,Millimeter,1,ME,ME-RO
771130024,3,SR,,,0,ME,ME-RO
771130024,4,DIAE,,Millimeter,0,ME,ME-RO
771130024,5,EPJ,,,0,ME,ME-RO
771130034,1,TYPE,,,0,ME,ME-RO
771130034,2,DIAI,,Millimeter,1,ME,ME-RO
771130034,3,SR,,,0,ME,ME-RO
771130034,4,DIAE,,Millimeter,0,ME,ME-RO
771130034,5,EPJ,,,0,ME,ME-RO
771130035,1,TYPE,,,0,ME,ME-RO
771130035,2,DIAI,,Millimeter,1,ME,ME-RO
771130035,3,SR,,,0,ME,ME-RO
771130035,4,DIAE,,Millimeter,0,ME,ME-RO
771130035,5,EPJ,,,0,ME,ME-RO
771130040,1,TYPE,,,0,ME,ME-RO
771130040,2,DIAI,,Millimeter,1,ME,ME-RO
771130040,3,SR,,,0,ME,ME-RO
771130040,4,DIAE,,Millimeter,0,ME,ME-RO
771130040,5,EPJ,,,0,ME,ME-RO
771130041,1,TYPE,,,0,ME,ME-RO
771130041,2,DIAI,,Millimeter,1,ME,ME-RO
771130041,3,SR,,,0,ME,ME-RO
771130041,4,DIAE,,Millimeter,0,ME,ME-RO
771130041,5,EPJ,,,0,ME,ME-RO
771156015,1,TYPE,,,0,ME,ME-RO
771156015,2,DIAI,,Millimeter,1,ME,ME-RO
771156015,3,SR,,,0,ME,ME-RO
771156015,4,DIAE,,Millimeter,0,ME,ME-RO
771156015,5,EPJ,,,0,ME,ME-RO
771202016,1,TYPE,,,0,ME,ME-RO
771202016,2,DIAI,,Millimeter,1,ME,ME-RO
771202016,3,SR,,,0,ME,ME-RO
771202016,4,DIAE,,Millimeter,0,ME,ME-RO
771202016,5,EPJ,,,0,ME,ME-RO
771202017,1,TYPE,,,0,ME,ME-RO
771202017,2,DIAI,,Millimeter,1,ME,ME-RO
771202017,3,SR,,,0,ME,ME-RO
771202017,4,DIAE,,Millimeter,0,ME,ME-RO
771202017,5,EPJ,,,0,ME,ME-RO
771202021,1,TYPE,,,0,ME,ME-RO
771202021,2,DIAI,,Millimeter,1,ME,ME-RO
771202021,3,SR,,,0,ME,ME-RO
771202021,4,DIAE,,Millimeter,0,ME,ME-RO
771202021,5,EPJ,,,0,ME,ME-RO
771202022,1,TYPE,,,0,ME,ME-RO
771202022,2,DIAI,,Millimeter,1,ME,ME-RO
771202022,3,SR,,,0,ME,ME-RO
771202022,4,DIAE,,Millimeter,0,ME,ME-RO
771202022,5,EPJ,,,0,ME,ME-RO
771202024,1,TYPE,,,0,ME,ME-RO
771202024,2,DIAI,,Millimeter,1,ME,ME-RO
771202024,3,SR,,,0,ME,ME-RO
771202024,4,DIAE,,Millimeter,0,ME,ME-RO
771202024,5,EPJ,,,0,ME,ME-RO
771202029,1,TYPE,,,0,ME,ME-RO
771202029,2,DIAI,,Millimeter,1,ME,ME-RO
771202029,3,SR,,,0,ME,ME-RO
771202029,4,DIAE,,Millimeter,0,ME,ME-RO
771202029,5,EPJ,,,0,ME,ME-RO
771202123,1,TYPE,,,0,ME,ME-RO
771202123,2,DIAI,,Millimeter,1,ME,ME-RO
771202123,3,SR,,,0,ME,ME-RO
771202123,4,DIAE,,Millimeter,0,ME,ME-RO
771202123,5,EPJ,,,0,ME,ME-RO
771202124,1,TYPE,,,0,ME,ME-RO
771202124,2,DIAI,,Millimeter,1,ME,ME-RO
771202124,3,SR,,,0,ME,ME-RO
771202124,4,DIAE,,Millimeter,0,ME,ME-RO
771202124,5,EPJ,,,0,ME,ME-RO
771202125,1,TYPE,,,0,ME,ME-RO
771202125,2,DIAI,,Millimeter,1,ME,ME-RO
771202125,3,SR,,,0,ME,ME-RO
771202125,4,DIAE,,Millimeter,0,ME,ME-RO
771202125,5,EPJ,,,0,ME,ME-RO
771203019,1,TYPE,,,0,ME,ME-RO
771203019,2,DIAI,,Millimeter,1,ME,ME-RO
771203019,3,SR,,,0,ME,ME-RO
771203019,4,DIAE,,Millimeter,0,ME,ME-RO
771203019,5,EPJ,,,0,ME,ME-RO
771203023,1,TYPE,,,0,ME,ME-RO
771203023,2,DIAI,,Millimeter,1,ME,ME-RO
771203023,3,SR,,,0,ME,ME-RO
771203023,4,DIAE,,Millimeter,0,ME,ME-RO
771203023,5,EPJ,,,0,ME,ME-RO
771203024,1,TYPE,,,0,ME,ME-RO
771203024,2,DIAI,,Millimeter,1,ME,ME-RO
771203024,3,SR,,,0,ME,ME-RO
771203024,4,DIAE,,Millimeter,0,ME,ME-RO
771203024,5,EPJ,,,0,ME,ME-RO
771203025,1,TYPE,,,0,ME,ME-RO
771203025,2,DIAI,,Millimeter,1,ME,ME-RO
771203025,3,SR,,,0,ME,ME-RO
771203025,4,DIAE,,Millimeter,0,ME,ME-RO
771203025,5,EPJ,,,0,ME,ME-RO
771203027,1,TYPE,,,0,ME,ME-RO
771203027,2,DIAI,,Millimeter,1,ME,ME-RO
771203027,3,SR,,,0,ME,ME-RO
771203027,4,DIAE,,Millimeter,0,ME,ME-RO
771203027,5,EPJ,,,0,ME,ME-RO
771203029,1,TYPE,,,0,ME,ME-RO
771203029,2,DIAI,,Millimeter,1,ME,ME-RO
771203029,3,SR,,,0,ME,ME-RO
771203029,4,DIAE,,Millimeter,0,ME,ME-RO
771203029,5,EPJ,,,0,ME,ME-RO
771203031,1,TYPE,,,0,ME,ME-RO
771203031,2,DIAI,,Millimeter,1,ME,ME-RO
771203031,3,SR,,,0,ME,ME-RO
771203031,4,DIAE,,Millimeter,0,ME,ME-RO
771203031,5,EPJ,,,0,ME,ME-RO
771203034,1,TYPE,,,0,ME,ME-RO
771203034,2,DIAI,,Millimeter,1,ME,ME-RO
771203034,3,SR,,,0,ME,ME-RO
771203034,4,DIAE,,Millimeter,0,ME,ME-RO
771203034,5,EPJ,,,0,ME,ME-RO
771203119,1,TYPE,,,0,ME,ME-RO
771203119,2,DIAI,,Millimeter,1,ME,ME-RO
771203119,3,SR,,,0,ME,ME-RO
771203119,4,DIAE,,Millimeter,0,ME,ME-RO
771203119,5,EPJ,,,0,ME,ME-RO
771203120,1,TYPE,,,0,ME,ME-RO
771203120,2,DIAI,,Millimeter,1,ME,ME-RO
771203120,3,SR,,,0,ME,ME-RO
771203120,4,DIAE,,Millimeter,0,ME,ME-RO
771203120,5,EPJ,,,0,ME,ME-RO
771203121,1,TDC,,,0,EL,EL-MO
771203121,2,PUI,,Kilowatt,1,EL,EL-MO
771203121,3,VIT,,,0,EL,EL-MO
771203121,4,FIX,,,0,EL,EL-MO
771203121,5,TEN,,,0,EL,EL-MO
771204023,1,TYPE,,,0,ME,ME-RO
771204023,2,DIAI,,Millimeter,1,ME,ME-RO
771204023,3,SR,,,0,ME,ME-RO
771204023,4,DIAE,,Millimeter,0,ME,ME-RO
771204023,5,EPJ,,,0,ME,ME-RO
771204024,1,TYPE,,,0,ME,ME-RO
771204024,2,DIAI,,Millimeter,1,ME,ME-RO
771204024,3,SR,,,0,ME,ME-RO
771204024,4,DIAE,,Millimeter,0,ME,ME-RO
771204024,5,EPJ,,,0,ME,ME-RO
771222005,1,TYPE,,,0,ME,ME-RO
771222005,2,DIAI,,Millimeter,1,ME,ME-RO
771222005,3,SR,,,0,ME,ME-RO
771222005,4,DIAE,,Millimeter,0,ME,ME-RO
771222005,5,EPJ,,,0,ME,ME-RO
771222006,1,TYPE,,,0,ME,ME-RO
771222006,2,DIAI,,Millimeter,1,ME,ME-RO
771222006,3,SR,,,0,ME,ME-RO
771222006,4,DIAE,,Millimeter,0,ME,ME-RO
771222006,5,EPJ,,,0,ME,ME-RO
771222007,1,TYPE,,,0,ME,ME-RO
771222007,2,DIAI,,Millimeter,1,ME,ME-RO
771222007,3,SR,,,0,ME,ME-RO
771222007,4,DIAE,,Millimeter,0,ME,ME-RO
771222007,5,EPJ,,,0,ME,ME-RO
771222034,1,TYPE,,,0,ME,ME-RO
771222034,2,DIAI,,Millimeter,1,ME,ME-RO
771222034,3,SR,,,0,ME,ME-RO
771222034,4,DIAE,,Millimeter,0,ME,ME-RO
771222034,5,EPJ,,,0,ME,ME-RO
771223024,1,TYPE,,,0,ME,ME-RO
771223024,2,DIAI,,Millimeter,1,ME,ME-RO
771223024,3,SR,,,0,ME,ME-RO
771223024,4,DIAE,,Millimeter,0,ME,ME-RO
771223024,5,EPJ,,,0,ME,ME-RO
771223026,1,TYPE,,,0,ME,ME-RO
771223026,2,DIAI,,Millimeter,1,ME,ME-RO
771223026,3,SR,,,0,ME,ME-RO
771223026,4,DIAE,,Millimeter,0,ME,ME-RO
771223026,5,EPJ,,,0,ME,ME-RO
771223030,1,TYPE,,,0,ME,ME-RO
771223030,2,DIAI,,Millimeter,1,ME,ME-RO
771223030,3,SR,,,0,ME,ME-RO
771223030,4,DIAE,,Millimeter,0,ME,ME-RO
771223030,5,EPJ,,,0,ME,ME-RO
771229023,1,TYPE,,,0,ME,ME-RO
771229023,2,DIAI,,Millimeter,1,ME,ME-RO
771229023,3,SR,,,0,ME,ME-RO
771229023,4,DIAE,,Millimeter,0,ME,ME-RO
771229023,5,EPJ,,,0,ME,ME-RO
771521006,1,TYPE,,,0,ME,ME-RO
771521006,2,DIAI,,Millimeter,1,ME,ME-RO
771521006,3,SR,,,0,ME,ME-RO
771521006,4,DIAE,,Millimeter,0,ME,ME-RO
771521006,5,EPJ,,,0,ME,ME-RO
771602021,1,TYPE,,,0,ME,ME-RO
771602021,2,DIAI,,Millimeter,1,ME,ME-RO
771602021,3,SR,,,0,ME,ME-RO
771602021,4,DIAE,,Millimeter,0,ME,ME-RO
771602021,5,EPJ,,,0,ME,ME-RO
771602023,1,TYPE,,,0,ME,ME-RO
771602023,2,DIAI,,Millimeter,1,ME,ME-RO
771602023,3,SR,,,0,ME,ME-RO
771602023,4,DIAE,,Millimeter,0,ME,ME-RO
771602023,5,EPJ,,,0,ME,ME-RO
771602025,1,TYPE,,,0,ME,ME-RO
771602025,2,DIAI,,Millimeter,1,ME,ME-RO
771602025,3,SR,,,0,ME,ME-RO
771602025,4,DIAE,,Millimeter,0,ME,ME-RO
771602025,5,EPJ,,,0,ME,ME-RO
771602029,1,TYPE,,,0,ME,ME-RO
771602029,2,DIAI,,Millimeter,1,ME,ME-RO
771602029,3,SR,,,0,ME,ME-RO
771602029,4,DIAE,,Millimeter,0,ME,ME-RO
771602029,5,EPJ,,,0,ME,ME-RO
771602209,1,TYPE,,,0,ME,ME-RO
771602209,2,DIAI,,Millimeter,1,ME,ME-RO
771602209,3,SR,,,0,ME,ME-RO
771602209,4,DIAE,,Millimeter,0,ME,ME-RO
771602209,5,EPJ,,,0,ME,ME-RO
771603003,1,TYPE,,,0,ME,ME-RO
771603003,2,DIAI,,Millimeter,1,ME,ME-RO
771603003,3,SR,,,0,ME,ME-RO
771603003,4,DIAE,,Millimeter,0,ME,ME-RO
771603003,5,EPJ,,,0,ME,ME-RO
771603004,1,TYPE,,,0,ME,ME-RO
771603004,2,DIAI,,Millimeter,1,ME,ME-RO
771603004,3,SR,,,0,ME,ME-RO
771603004,4,DIAE,,Millimeter,0,ME,ME-RO
771603004,5,EPJ,,,0,ME,ME-RO
771603008,1,TYPE,,,0,ME,ME-RO
771603008,2,DIAI,,Millimeter,1,ME,ME-RO
771603008,3,SR,,,0,ME,ME-RO
771603008,4,DIAE,,Millimeter,0,ME,ME-RO
771603008,5,EPJ,,,0,ME,ME-RO
771603205,1,TYPE,,,0,ME,ME-RO
771603205,2,DIAI,,Millimeter,1,ME,ME-RO
771603205,3,SR,,,0,ME,ME-RO
771603205,4,DIAE,,Millimeter,0,ME,ME-RO
771603205,5,EPJ,,,0,ME,ME-RO
771603206,1,TYPE,,,0,ME,ME-RO
771603206,2,DIAI,,Millimeter,1,ME,ME-RO
771603206,3,SR,,,0,ME,ME-RO
771603206,4,DIAE,,Millimeter,0,ME,ME-RO
771603206,5,EPJ,,,0,ME,ME-RO
771603207,1,TYPE,,,0,ME,ME-RO
771603207,2,DIAI,,Millimeter,1,ME,ME-RO
771603207,3,SR,,,0,ME,ME-RO
771603207,4,DIAE,,Millimeter,0,ME,ME-RO
771603207,5,EPJ,,,0,ME,ME-RO
771603208,1,TYPE,,,0,ME,ME-RO
771603208,2,DIAI,,Millimeter,1,ME,ME-RO
771603208,3,SR,,,0,ME,ME-RO
771603208,4,DIAE,,Millimeter,0,ME,ME-RO
771603208,5,EPJ,,,0,ME,ME-RO
771622002,1,TYPE,,,0,ME,ME-RO
771622002,2,DIAI,,Millimeter,1,ME,ME-RO
771622002,3,SR,,,0,ME,ME-RO
771622002,4,DIAE,,Millimeter,0,ME,ME-RO
771622002,5,EPJ,,,0,ME,ME-RO
771622003,1,TYPE,,,0,ME,ME-RO
771622003,2,DIAI,,Millimeter,1,ME,ME-RO
771622003,3,SR,,,0,ME,ME-RO
771622003,4,DIAE,,Millimeter,0,ME,ME-RO
771622003,5,EPJ,,,0,ME,ME-RO
771622024,1,TYPE,,,0,ME,ME-RO
771622024,2,DIAI,,Millimeter,1,ME,ME-RO
771622024,3,SR,,,0,ME,ME-RO
771622024,4,DIAE,,Millimeter,0,ME,ME-RO
771622024,5,EPJ,,,0,ME,ME-RO
771622031,1,TYPE,,,0,ME,ME-RO
771622031,2,DIAI,,Millimeter,1,ME,ME-RO
771622031,3,SR,,,0,ME,ME-RO
771622031,4,DIAE,,Millimeter,0,ME,ME-RO
771622031,5,EPJ,,,0,ME,ME-RO
771622033,1,TYPE,,,0,ME,ME-RO
771622033,2,DIAI,,Millimeter,1,ME,ME-RO
771622033,3,SR,,,0,ME,ME-RO
771622033,4,DIAE,,Millimeter,0,ME,ME-RO
771622033,5,EPJ,,,0,ME,ME-RO
771622040,1,TYPE,,,0,ME,ME-RO
771622040,2,DIAI,,Millimeter,1,ME,ME-RO
771622040,3,SR,,,0,ME,ME-RO
771622040,4,DIAE,,Millimeter,0,ME,ME-RO
771622040,5,EPJ,,,0,ME,ME-RO
771710140,1,TYPE,,,0,ME,ME-RO
771710140,2,DIAI,,Millimeter,1,ME,ME-RO
771710140,3,SR,,,0,ME,ME-RO
771710140,4,DIAE,,Millimeter,0,ME,ME-RO
771710140,5,EPJ,,,0,ME,ME-RO
771710146,1,TYPE,,,0,ME,ME-RO
771710146,2,DIAI,,Millimeter,1,ME,ME-RO
771710146,3,SR,,,0,ME,ME-RO
771710146,4,DIAE,,Millimeter,0,ME,ME-RO
771710146,5,EPJ,,,0,ME,ME-RO
771710432,1,TYPE,,,0,ME,ME-RO
771710432,2,DIAI,,Millimeter,1,ME,ME-RO
771710432,3,SR,,,0,ME,ME-RO
771710432,4,DIAE,,Millimeter,0,ME,ME-RO
771710432,5,EPJ,,,0,ME,ME-RO
771824033,1,TYPE,,,0,ME,ME-RO
771824033,2,DIAI,,Millimeter,1,ME,ME-RO
771824033,3,SR,,,0,ME,ME-RO
771824033,4,DIAE,,Millimeter,0,ME,ME-RO
771824033,5,EPJ,,,0,ME,ME-RO
771824034,1,TYPE,,,0,ME,ME-RO
771824034,2,DIAI,,Millimeter,1,ME,ME-RO
771824034,3,SR,,,0,ME,ME-RO
771824034,4,DIAE,,Millimeter,0,ME,ME-RO
771824034,5,EPJ,,,0,ME,ME-RO
772103132,1,TYPE,,,0,ME,ME-RO
772103132,2,DIAI,,Millimeter,1,ME,ME-RO
772103132,3,SR,,,0,ME,ME-RO
772103132,4,DIAE,,Millimeter,0,ME,ME-RO
772103132,5,EPJ,,,0,ME,ME-RO
772103135,1,TYPE,,,0,ME,ME-RO
772103135,2,DIAI,,Millimeter,1,ME,ME-RO
772103135,3,SR,,,0,ME,ME-RO
772103135,4,DIAE,,Millimeter,0,ME,ME-RO
772103135,5,EPJ,,,0,ME,ME-RO
772103137,1,TYPE,,,0,ME,ME-RO
772103137,2,DIAI,,Millimeter,1,ME,ME-RO
772103137,3,SR,,,0,ME,ME-RO
772103137,4,DIAE,,Millimeter,0,ME,ME-RO
772103137,5,EPJ,,,0,ME,ME-RO
772112500,1,TYPE,,,0,ME,ME-RO
772112500,2,DIAI,,Millimeter,1,ME,ME-RO
772112500,3,SR,,,0,ME,ME-RO
772112500,4,DIAE,,Millimeter,0,ME,ME-RO
772112500,5,EPJ,,,0,ME,ME-RO
772801212,1,TYPE,,,0,ME,ME-RO
772801212,2,DIAI,,Millimeter,1,ME,ME-RO
772801212,3,SR,,,0,ME,ME-RO
772801212,4,DIAE,,Millimeter,0,ME,ME-RO
772801212,5,EPJ,,,0,ME,ME-RO
773005097,1,TPR,,,0,ME,ME-CO
773005097,2,LPR,,Millimeter,1,ME,ME-CO
773005097,3,LEP,,Millimeter,0,ME,ME-CO
773005097,4,PDE,,,0,ME,ME-CO
773005097,5,MAT,,,0,ME,ME-CO
773005101,1,TPR,,,0,ME,ME-CO
773005101,2,LPR,,Millimeter,1,ME,ME-CO
773005101,3,LEP,,Millimeter,0,ME,ME-CO
773005101,4,PDE,,,0,ME,ME-CO
773005101,5,MAT,,,0,ME,ME-CO
773005104,1,TPR,,,0,ME,ME-CO
773005104,2,LPR,,Millimeter,1,ME,ME-CO
773005104,3,LEP,,Millimeter,0,ME,ME-CO
773005104,4,PDE,,,0,ME,ME-CO
773005104,5,MAT,,,0,ME,ME-CO
773005106,1,TPR,,,0,ME,ME-CO
773005106,2,LPR,,Millimeter,1,ME,ME-CO
773005106,3,LEP,,Millimeter,0,ME,ME-CO
773005106,4,PDE,,,0,ME,ME-CO
773005106,5,MAT,,,0,ME,ME-CO
773005107,1,TPR,,,0,ME,ME-CO
773005107,2,LPR,,Millimeter,1,ME,ME-CO
773005107,3,LEP,,Millimeter,0,ME,ME-CO
773005107,4,PDE,,,0,ME,ME-CO
773005107,5,MAT,,,0,ME,ME-CO
773005109,1,TPR,,,0,ME,ME-CO
773005109,2,LPR,,Millimeter,1,ME,ME-CO
773005109,3,LEP,,Millimeter,0,ME,ME-CO
773005109,4,PDE,,,0,ME,ME-CO
773005109,5,MAT,,,0,ME,ME-CO
773005129,1,TPR,,,0,ME,ME-CO
773005129,2,LPR,,Millimeter,1,ME,ME-CO
773005129,3,LEP,,Millimeter,0,ME,ME-CO
773005129,4,PDE,,,0,ME,ME-CO
773005129,5,MAT,,,0,ME,ME-CO
773005137,1,TPR,,,0,ME,ME-CO
773005137,2,LPR,,Millimeter,1,ME,ME-CO
773005137,3,LEP,,Millimeter,0,ME,ME-CO
773005137,4,PDE,,,0,ME,ME-CO
773005137,5,MAT,,,0,ME,ME-CO
773005140,1,TPR,,,0,ME,ME-CO
773005140,2,LPR,,Millimeter,1,ME,ME-CO
773005140,3,LEP,,Millimeter,0,ME,ME-CO
773005140,4,PDE,,,0,ME,ME-CO
773005140,5,MAT,,,0,ME,ME-CO
773005145,1,TPR,,,0,ME,ME-CO
773005145,2,LPR,,Millimeter,1,ME,ME-CO
773005145,3,LEP,,Millimeter,0,ME,ME-CO
773005145,4,PDE,,,0,ME,ME-CO
773005145,5,MAT,,,0,ME,ME-CO
773005149,1,TPR,,,0,ME,ME-CO
773005149,2,LPR,,Millimeter,1,ME,ME-CO
773005149,3,LEP,,Millimeter,0,ME,ME-CO
773005149,4,PDE,,,0,ME,ME-CO
773005149,5,MAT,,,0,ME,ME-CO
773005150,1,TPR,,,0,ME,ME-CO
773005150,2,LPR,,Millimeter,1,ME,ME-CO
773005150,3,LEP,,Millimeter,0,ME,ME-CO
773005150,4,PDE,,,0,ME,ME-CO
773005150,5,MAT,,,0,ME,ME-CO
773005151,1,TPR,,,0,ME,ME-CO
773005151,2,LPR,,Millimeter,1,ME,ME-CO
773005151,3,LEP,,Millimeter,0,ME,ME-CO
773005151,4,PDE,,,0,ME,ME-CO
773005151,5,MAT,,,0,ME,ME-CO
773005157,1,TPR,,,0,ME,ME-CO
773005157,2,LPR,,Millimeter,1,ME,ME-CO
773005157,3,LEP,,Millimeter,0,ME,ME-CO
773005157,4,PDE,,,0,ME,ME-CO
773005157,5,MAT,,,0,ME,ME-CO
773005161,1,TPR,,,0,ME,ME-CO
773005161,2,LPR,,Millimeter,1,ME,ME-CO
773005161,3,LEP,,Millimeter,0,ME,ME-CO
773005161,4,PDE,,,0,ME,ME-CO
773005161,5,MAT,,,0,ME,ME-CO
773005169,1,TPR,,,0,ME,ME-CO
773005169,2,LPR,,Millimeter,1,ME,ME-CO
773005169,3,LEP,,Millimeter,0,ME,ME-CO
773005169,4,PDE,,,0,ME,ME-CO
773005169,5,MAT,,,0,ME,ME-CO
773005176,1,TPR,,,0,ME,ME-CO
773005176,2,LPR,,Millimeter,1,ME,ME-CO
773005176,3,LEP,,Millimeter,0,ME,ME-CO
